Entity,Year,barley_attainable,cassava_attainable,cotton_attainable,groundnut_attainable,maize_attainable,millet_attainable,oilpalm_attainable,potato_attainable,rapeseed_attainable,rice_attainable,rye_attainable,sorghum_attainable,soybean_attainable,sugarbeet_attainable,sugarcane_attainable,sunflower_attainable,wheat_attainable,wheat_yield_gap,barley_yield_gap,rye_yield_gap,millet_yield_gap,sorghum_yield_gap,maize_yield_gap,cassava_yield_gap,soybeans_yield_gap,rapeseed_yield_gap,sugarbeet_yield_gap,sugarcane_yield_gap,potato_yield_gap,oilpalm_yield_gap,groundnut_yield_gap,rice_yield_gap,sunflower_yield_gap,cotton_yield_gap
Australia,1970,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,2.5700000000000003,1.4400000000000002,4.75,1.1,4.359999999999999,4.79,,1.62,1.3299999999999998,,21.25,14.65,,1.5099999999999998,3.1500000000000004,1.16,2.1800000000000006
Australia,1971,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,2.58,1.41,4.76,0.8400000000000001,3.5399999999999996,4.720000000000001,,1.37,1.4699999999999998,,18.30000000000001,12.179999999999996,,1.97,1.990000000000001,0.8899999999999999,3.12
Australia,1972,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,2.92,1.81,4.97,0.91,3.97,4.46,,0.7599999999999998,1.7899999999999998,,22.950000000000003,11.889999999999995,,1.4199999999999997,3.250000000000001,1.17,1.7600000000000002
Australia,1973,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,2.45,1.35,5.0,1.04,4.43,4.86,,1.2699999999999998,1.48,,15.900000000000006,12.539999999999996,,1.4599999999999995,2.530000000000001,1.25,2.6700000000000004
Australia,1974,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,2.42,1.2400000000000002,4.99,1.12,3.92,4.880000000000001,,1.1,1.39,,20.60000000000001,13.189999999999998,,1.65,3.320000000000001,1.11,2.6000000000000005
Australia,1975,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,2.39,1.25,4.82,1.02,4.13,4.61,,1.0199999999999998,1.36,,15.75,12.509999999999998,,1.4599999999999995,4.260000000000001,1.13,2.2300000000000004
Australia,1976,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,2.47,1.39,4.84,1.03,3.66,4.390000000000001,,0.94,1.0099999999999998,,20.260000000000005,11.389999999999995,,1.4799999999999998,3.810000000000001,1.08,2.28
Australia,1977,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,2.85,1.77,4.97,1.22,4.09,4.48,,1.0299999999999998,1.29,,21.67,10.719999999999995,,1.7499999999999998,3.620000000000001,1.11,2.370000000000001
Australia,1978,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,2.02,1.1800000000000002,4.77,1.34,4.08,4.33,,1.1,1.0599999999999998,,16.010000000000005,10.819999999999997,,1.4899999999999998,4.0200000000000005,0.95,1.6800000000000006
Australia,1979,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,2.34,1.13,4.94,0.8799999999999999,3.49,3.82,,0.7899999999999998,1.12,,22.10000000000001,9.299999999999995,,1.09,3.1000000000000005,0.96,1.8400000000000003
Australia,1980,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,2.83,1.53,4.86,1.23,4.109999999999999,4.41,,1.18,1.38,,18.090000000000003,8.839999999999996,,1.5499999999999998,4.110000000000001,1.0299999999999998,1.5600000000000005
Australia,1981,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,2.41,1.34,4.83,0.99,4.06,4.140000000000001,,0.7799999999999998,1.1799999999999995,,21.840000000000003,7.989999999999998,,1.1899999999999995,2.210000000000001,0.97,1.3700000000000006
Australia,1982,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,3.02,1.83,5.06,0.8899999999999999,3.86,3.72,,0.73,1.5599999999999998,,23.340000000000003,6.799999999999997,,1.0499999999999998,2.630000000000001,1.02,1.0600000000000005
Australia,1983,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,2.09,1.05,4.83,1.19,4.529999999999999,5.03,,1.5299999999999998,1.14,,22.5,9.249999999999996,,2.13,2.630000000000001,1.08,1.8400000000000003
Australia,1984,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,2.24,1.04,4.84,0.8400000000000001,3.3099999999999996,3.72,,0.7899999999999998,1.0299999999999998,,19.85000000000001,5.349999999999998,,1.3099999999999998,4.050000000000001,0.94,2.0700000000000003
Australia,1985,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,2.42,1.14,4.79,1.12,4.0,4.37,,0.8899999999999999,0.94,,20.91000000000001,6.3799999999999955,,1.37,2.290000000000001,0.84,0.8800000000000003
Australia,1986,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,2.34,1.06,4.5600000000000005,0.97,3.96,3.9,,1.15,0.93,,21.700000000000003,5.3799999999999955,,1.2899999999999998,2.9000000000000004,0.8899999999999999,0.8100000000000005
Australia,1987,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,2.4299999999999997,1.16,4.67,1.0699999999999998,4.16,3.62,,0.98,0.98,,20.42,4.559999999999995,,1.38,3.660000000000001,0.96,0.9400000000000004
Australia,1988,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,2.21,1.14,4.8,0.71,3.7,3.45,,1.0399999999999998,0.7499999999999998,,15.63000000000001,5.079999999999998,,1.5599999999999998,2.160000000000001,0.5899999999999999,1.6000000000000003
Australia,1989,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,2.21,0.8700000000000001,4.73,1.2,3.899999999999999,3.01,,0.7999999999999998,0.5399999999999998,,15.190000000000012,4.3799999999999955,,1.2999999999999998,1.08,0.7399999999999999,0.8100000000000005
Australia,1990,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,2.16,0.9400000000000002,4.59,0.8600000000000001,3.3999999999999995,3.0200000000000005,,1.0599999999999998,0.7599999999999998,,27.86,3.2499999999999964,,1.4399999999999995,0.5800000000000001,0.5699999999999998,1.1500000000000004
Australia,1991,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,2.3200000000000003,0.91,4.49,1.34,3.899999999999999,3.21,,1.0699999999999998,0.98,,38.60000000000001,3.6899999999999977,,0.7899999999999998,0.5400000000000009,0.7599999999999999,0.4200000000000008
Australia,1992,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,2.01,0.79,4.61,0.75,3.3499999999999996,2.03,,0.52,0.4499999999999999,,38.52,3.309999999999995,,1.39,0.5500000000000007,0.5999999999999999,0.3000000000000007
Australia,1993,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,1.82,0.6700000000000002,4.5,1.35,4.609999999999999,2.7700000000000005,,1.0099999999999998,0.3799999999999999,,16.02000000000001,3.1299999999999955,,0.7199999999999998,1.740000000000001,0.83,1.2000000000000006
Australia,1994,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,2.6500000000000004,1.4400000000000002,4.72,1.01,3.72,2.54,,0.6299999999999999,1.37,,8.620000000000005,2.799999999999997,,0.9999999999999998,1.2300000000000004,0.7399999999999999,1.6500000000000004
Australia,1995,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,2.0,0.75,4.72,1.0,4.029999999999999,2.37,,1.1,0.6299999999999999,,5.530000000000001,2.4099999999999966,,0.9099999999999996,0.5800000000000001,0.85,1.0300000000000002
Australia,1996,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,1.62,0.6300000000000001,4.72,0.7,3.82,1.4300000000000006,,0.7599999999999998,0.5799999999999998,,3.5200000000000102,0.9399999999999976,,1.0399999999999998,3.030000000000001,0.84,1.1400000000000006
Australia,1997,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,1.95,0.78,4.72,0.8,3.2699999999999996,1.2599999999999998,,0.73,0.8899999999999999,,1.6600000000000108,0.9199999999999982,,1.0299999999999998,1.0500000000000007,0.6399999999999999,0.7700000000000005
Australia,1998,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,1.87,0.7300000000000002,4.72,1.03,3.76,2.45,,0.93,0.7499999999999998,,3.490000000000009,0.0,,0.9399999999999996,0.0,0.6099999999999999,0.8100000000000005
Australia,1999,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,1.7800000000000002,0.6700000000000002,4.72,0.77,2.6699999999999995,2.08,,0.3599999999999999,0.8399999999999999,,5.3700000000000045,0.0999999999999943,,0.6299999999999999,0.2200000000000006,0.4199999999999999,1.4000000000000004
Australia,2000,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,1.97,0.6700000000000002,4.72,0.54,2.49,2.26,,0.7599999999999998,0.8899999999999999,,10.170000000000002,3.7799999999999976,,0.7599999999999998,1.120000000000001,0.6199999999999999,0.6300000000000003
Australia,2001,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,1.97,0.6700000000000002,4.72,1.11,3.34,2.55,,1.17,0.8899999999999999,,31.55000000000001,0.0,,0.5399999999999996,0.0700000000000002,0.73,0.7600000000000002
Australia,2002,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,1.6800000000000002,0.3900000000000001,4.72,1.34,3.4299999999999997,1.71,,0.6799999999999999,0.7899999999999998,,27.52000000000001,0.0,,0.7899999999999998,1.120000000000001,0.7899999999999999,0.1800000000000006
Australia,2003,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,2.88,1.62,4.72,1.1,3.689999999999999,0.9400000000000004,,1.15,1.44,,18.72,0.0,,0.0899999999999998,0.0,1.13,0.3200000000000003
Australia,2004,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,1.79,0.3000000000000002,4.72,0.72,3.1499999999999995,1.5700000000000005,,0.4199999999999999,0.7,,18.620000000000005,0.0,,0.0,1.0500000000000007,0.8899999999999999,0.2300000000000004
Australia,2005,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,2.16,0.9500000000000002,4.72,0.98,3.2299999999999995,1.4000000000000004,,0.95,0.9899999999999998,,14.100000000000009,0.0,,0.4599999999999999,2.7600000000000007,0.3999999999999999,0.0
Australia,2006,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,1.77,0.4700000000000002,4.72,1.0,3.3699999999999997,1.8100000000000005,,0.5299999999999998,0.6499999999999999,,7.910000000000011,0.0,,0.7199999999999998,0.0,0.6099999999999999,0.1800000000000006
Australia,2007,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,2.87,1.6,4.72,1.0,3.8,2.29,,0.6599999999999999,1.5599999999999998,,12.190000000000012,0.0,,1.34,1.120000000000001,0.84,0.0
Australia,2008,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,2.71,1.16,4.72,1.0,1.8599999999999992,1.5099999999999998,,0.2999999999999998,1.16,,15.540000000000006,0.0,,0.5699999999999998,1.7800000000000011,0.1599999999999999,0.0
Australia,2009,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,2.21,1.03,4.69,1.05,2.38,1.38,,0.74,1.0199999999999998,,20.870000000000005,0.0,,0.8399999999999999,0.92,0.5999999999999999,0.0
Australia,2010,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,2.22,0.8400000000000001,4.67,0.99,2.86,1.6400000000000006,,0.73,0.98,,21.06,0.0,,0.4599999999999999,0.0,0.1299999999999999,0.0
Australia,2011,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,1.7600000000000002,0.4500000000000002,4.66,0.98,2.8299999999999996,1.46,,0.92,0.97,,19.53,0.0,,0.25,0.0,0.53,0.7500000000000004
Australia,2012,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,1.64,0.4100000000000001,4.62,0.99,2.49,0.7300000000000004,,0.3700000000000001,0.72,,24.61,0.0,,0.0,0.4700000000000006,0.5,0.0
Australia,2013,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,2.03,0.5700000000000003,4.64,0.99,2.4499999999999997,0.7599999999999998,,0.3999999999999999,0.8399999999999999,,18.86,0.0,,0.0,0.0,0.2099999999999999,0.0
Australia,2014,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,1.7800000000000002,0.2099999999999999,4.63,0.98,3.4799999999999995,0.0,,0.4699999999999997,0.7,,19.930000000000007,0.0,,0.0,0.0,0.26,0.0
Australia,2015,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,1.87,0.5,4.62,0.98,2.8699999999999997,0.0,,0.7799999999999998,0.8899999999999999,,15.27000000000001,0.0,,0.0,0.0,0.47,0.0
Australia,2016,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,1.82,0.4300000000000001,4.61,0.98,2.4499999999999997,0.0,,0.73,0.7799999999999998,,24.33,0.0,,0.0,0.0,0.5799999999999998,0.0
Australia,2017,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,1.1800000000000002,0.0,4.54,0.98,3.1899999999999995,0.7599999999999998,,0.8099999999999998,0.4999999999999998,,20.63000000000001,0.0,,0.0,0.0,0.6099999999999999,0.33
Australia,2018,2.62,0.0,4.48,2.78,7.2,2.0,0.0,32.23,2.11,9.38,5.29,5.89,2.63,0.0,101.26,1.67,3.79,1.87,0.3799999999999999,4.59,0.98,3.1699999999999995,0.0,,0.93,0.8799999999999999,,25.620000000000005,0.0,,0.0,0.0,0.0,0.0
Austria,1961,6.82,0.0,0.0,0.0,9.55,2.01,0.0,44.64,3.48,0.0,5.53,0.0,2.96,70.05,0.0,2.4,8.3,5.720000000000001,4.09,3.3000000000000003,0.4799999999999997,,5.690000000000001,,,1.46,37.68,,24.86,,,,0.47,0.0
Austria,1962,6.82,0.0,0.0,0.0,9.55,2.01,0.0,44.64,3.48,0.0,5.53,0.0,2.96,70.05,0.0,2.4,8.3,5.690000000000001,3.94,3.29,0.4099999999999997,,5.99,,,1.49,37.82,,25.59,,,,0.72,0.0
Austria,1963,6.82,0.0,0.0,0.0,9.55,2.01,0.0,44.64,3.48,0.0,5.53,0.0,2.96,70.05,0.0,2.4,8.3,5.790000000000001,4.12,3.4600000000000004,0.4099999999999997,,5.65,,,1.78,26.739999999999995,,22.86,,,,0.8299999999999998,0.0
Austria,1964,6.82,0.0,0.0,0.0,9.55,2.01,0.0,44.64,3.48,0.0,5.53,0.0,2.96,70.05,0.0,2.4,8.3,5.65,4.16,3.2,0.0899999999999998,,5.3100000000000005,,,1.65,28.169999999999995,,22.82,,,,0.69,0.0
Austria,1965,6.82,0.0,0.0,0.0,9.55,2.01,0.0,44.64,3.48,0.0,5.53,0.0,2.96,70.05,0.0,2.4,8.3,5.9,4.44,3.51,0.5199999999999998,,5.82,,,1.57,31.79,,27.07,,,,0.6299999999999999,0.0
Austria,1966,6.82,0.0,0.0,0.0,9.55,2.01,0.0,44.64,3.48,0.0,5.53,0.0,2.96,70.05,0.0,2.4,8.3,5.440000000000001,3.75,3.01,0.0799999999999998,,4.590000000000001,,,1.4,20.559999999999995,,22.62,,,,0.2099999999999999,0.0
Austria,1967,6.82,0.0,0.0,0.0,9.55,2.01,0.0,44.64,3.48,0.0,5.53,0.0,2.96,70.05,0.0,2.4,8.3,5.000000000000001,3.49,2.81,0.1199999999999998,,4.300000000000001,,,1.23,22.459999999999994,,21.86,,,,0.47,0.0
Austria,1968,6.82,0.0,0.0,0.0,9.55,2.01,0.0,44.64,3.48,0.0,5.53,0.0,2.96,70.05,0.0,2.4,8.3,4.880000000000001,3.5900000000000003,2.62,0.0,,4.140000000000001,,,1.62,26.02999999999999,,17.97,,,,0.1599999999999997,0.0
Austria,1969,6.82,0.0,0.0,0.0,9.55,2.01,0.0,44.64,3.48,0.0,5.53,0.0,2.96,70.05,0.0,2.4,8.3,4.98,3.41,2.54,0.0,,3.5900000000000007,,,1.4500000000000002,27.26,,18.52,,,,0.4499999999999999,0.0
Austria,1970,6.82,0.0,0.0,0.0,9.55,2.01,0.0,44.64,3.48,0.0,5.53,0.0,2.96,70.05,0.0,2.4,8.3,5.360000000000001,3.67,2.87,0.0,,4.620000000000001,,,1.48,25.629999999999995,,20.04,,,,0.3999999999999999,0.0
Austria,1971,6.82,0.0,0.0,0.0,9.55,2.01,0.0,44.64,3.48,0.0,5.53,0.0,2.96,70.05,0.0,2.4,8.3,4.74,3.37,2.4400000000000004,0.0,,3.780000000000001,,,1.5,29.209999999999994,,18.84,,,,0.3999999999999999,0.0
Austria,1972,6.82,0.0,0.0,0.0,9.55,2.01,0.0,44.64,3.48,0.0,5.53,0.0,2.96,70.05,0.0,2.4,8.3,5.15,3.5200000000000005,2.74,0.0,,4.07,,,1.48,25.69,,21.44,,,,0.4199999999999999,0.0
Austria,1973,6.82,0.0,0.0,0.0,9.55,2.01,0.0,44.64,3.48,0.0,5.53,0.0,2.96,70.05,0.0,2.4,8.3,4.770000000000001,3.4000000000000004,2.28,0.0,,2.9800000000000004,,,1.36,26.769999999999996,,19.5,,,,0.4199999999999999,0.0
Austria,1974,6.82,0.0,0.0,0.0,9.55,2.01,0.0,44.64,3.48,0.0,5.53,0.0,2.96,70.05,0.0,2.4,8.3,4.210000000000001,2.9400000000000004,2.16,0.0,,3.790000000000001,,,1.36,25.589999999999996,,20.38,,,,0.27,0.0
Austria,1975,6.82,0.0,0.0,0.0,9.55,2.01,0.0,44.64,3.48,0.0,5.53,0.0,2.96,70.05,0.0,2.4,8.3,4.790000000000001,3.63,2.6100000000000003,,,2.7300000000000004,,,1.48,17.72,,21.79,,,,0.1899999999999999,0.0
Austria,1976,6.82,0.0,0.0,0.0,9.55,2.01,0.0,44.64,3.48,0.0,5.53,0.0,2.96,70.05,0.0,2.4,8.3,4.040000000000001,2.8600000000000003,2.1,,,3.69,,,1.2200000000000002,23.979999999999997,,20.82,,,,0.1,0.0
Austria,1977,6.82,0.0,0.0,0.0,9.55,2.01,0.0,44.64,3.48,0.0,5.53,0.0,2.96,70.05,0.0,2.4,8.3,4.540000000000001,3.1300000000000003,2.5700000000000003,,,2.5700000000000003,,,1.1800000000000002,21.82,,22.18,,,,0.0,0.0
Austria,1978,6.82,0.0,0.0,0.0,9.55,2.01,0.0,44.64,3.48,0.0,5.53,0.0,2.96,70.05,0.0,2.4,8.3,4.120000000000001,2.8200000000000003,1.7700000000000005,,,2.990000000000001,,,1.19,27.04,,20.02,,,,0.0,0.0
Austria,1979,6.82,0.0,0.0,0.0,9.55,2.01,0.0,44.64,3.48,0.0,5.53,0.0,2.96,70.05,0.0,2.4,8.3,5.15,3.8,2.9000000000000004,,,2.380000000000001,,,1.79,22.64,,18.91,,,,0.0,0.0
Austria,1980,6.82,0.0,0.0,0.0,9.55,2.01,0.0,44.64,3.48,0.0,5.53,0.0,2.96,70.05,0.0,2.4,8.3,3.830000000000001,2.7700000000000005,2.03,,,2.8500000000000005,,,1.36,19.049999999999997,,20.6,,,,0.1599999999999997,0.0
Austria,1981,6.82,0.0,0.0,0.0,9.55,2.01,0.0,44.64,3.48,0.0,5.53,0.0,2.96,70.05,0.0,2.4,8.3,4.5600000000000005,3.45,2.3600000000000003,,,2.280000000000001,,,1.2399999999999998,18.739999999999995,,18.25,,,,0.1,0.0
Austria,1982,6.82,0.0,0.0,0.0,9.55,2.01,0.0,44.64,3.48,0.0,5.53,0.0,2.96,70.05,0.0,2.4,8.3,4.0200000000000005,2.59,2.06,,,1.700000000000001,,,1.27,10.019999999999996,,20.09,,,,0.0,0.0
Austria,1983,6.82,0.0,0.0,0.0,9.55,2.01,0.0,44.64,3.48,0.0,5.53,0.0,2.96,70.05,0.0,2.4,8.3,3.770000000000001,2.5600000000000005,1.8000000000000005,,,2.5600000000000005,,,0.9700000000000002,21.989999999999995,,19.72,,,,0.06,0.0
Austria,1984,6.82,0.0,0.0,0.0,9.55,2.01,0.0,44.64,3.48,0.0,5.53,0.0,2.96,70.05,0.0,2.4,8.3,3.540000000000001,2.2,1.46,,,2.0900000000000007,,,0.8900000000000001,19.209999999999994,,17.1,,,,0.2599999999999998,0.0
Austria,1985,6.82,0.0,0.0,0.0,9.55,2.01,0.0,44.64,3.48,0.0,5.53,0.0,2.96,70.05,0.0,2.4,8.3,3.410000000000001,2.2700000000000005,1.6900000000000004,,,1.2400000000000002,,,0.75,13.729999999999997,,17.01,,,,0.3199999999999998,0.0
Austria,1986,6.82,0.0,0.0,0.0,9.55,2.01,0.0,44.64,3.48,0.0,5.53,0.0,2.96,70.05,0.0,2.4,8.3,3.94,2.9400000000000004,2.1300000000000003,,,1.5200000000000014,,,1.1,14.299999999999995,,16.45,,,,0.02,0.0
Austria,1987,6.82,0.0,0.0,0.0,9.55,2.01,0.0,44.64,3.48,0.0,5.53,0.0,2.96,70.05,0.0,2.4,8.3,3.770000000000001,2.78,1.91,,,1.42,,,0.98,15.659999999999997,,18.87,,,,0.0,0.0
Austria,1988,6.82,0.0,0.0,0.0,9.55,2.01,0.0,44.64,3.48,0.0,5.53,0.0,2.96,70.05,0.0,2.4,8.3,2.960000000000001,2.1500000000000004,1.4800000000000004,,,1.0700000000000005,,1.38,0.8599999999999999,18.629999999999995,,14.41,,,,0.0,0.0
Austria,1989,6.82,0.0,0.0,0.0,9.55,2.01,0.0,44.64,3.48,0.0,5.53,0.0,2.96,70.05,0.0,2.4,8.3,3.4000000000000004,1.95,1.34,,,1.870000000000001,,0.8900000000000001,1.02,14.439999999999998,,18.54,,,,0.0,0.0
Austria,1990,6.82,0.0,0.0,0.0,9.55,2.01,0.0,44.64,3.48,0.0,5.53,0.0,2.96,70.05,0.0,2.4,8.3,3.250000000000001,1.62,1.2700000000000005,,,1.370000000000001,,1.06,0.9899999999999998,19.919999999999995,,19.65,,,,0.0,0.0
Austria,1991,6.82,0.0,0.0,0.0,9.55,2.01,0.0,44.64,3.48,0.0,5.53,0.0,2.96,70.05,0.0,2.4,8.3,3.2300000000000004,2.0100000000000007,1.41,,,1.0700000000000005,,0.4599999999999999,0.6499999999999999,21.019999999999996,,21.0,,,,0.0,0.0
Austria,1992,6.82,0.0,0.0,0.0,9.55,2.01,0.0,44.64,3.48,0.0,5.53,0.0,2.96,70.05,0.0,2.4,8.3,2.910000000000001,1.9400000000000004,1.510000000000001,,,3.0700000000000003,,1.21,0.94,21.659999999999997,,22.29,,,,0.06,0.0
Austria,1993,6.82,0.0,0.0,0.0,9.55,2.01,0.0,44.64,3.48,0.0,5.53,0.0,2.96,70.05,0.0,2.4,8.3,4.080000000000001,2.6800000000000006,1.5700000000000005,,,0.5800000000000001,,0.6400000000000001,1.2599999999999998,13.979999999999997,,16.150000000000002,,,,0.0,0.0
Austria,1994,6.82,0.0,0.0,0.0,9.55,2.01,0.0,44.64,3.48,0.0,5.53,0.0,2.96,70.05,0.0,2.4,8.3,3.0900000000000007,2.13,1.3900000000000006,,,1.6300000000000008,,0.71,0.4399999999999999,20.83,,24.67,,,,0.06,0.0
Austria,1995,6.82,0.0,0.0,0.0,9.55,2.01,0.0,44.64,3.48,0.0,5.53,0.0,2.96,70.05,0.0,2.4,8.3,3.210000000000001,2.17,1.4400000000000004,,,1.0500000000000007,,0.6800000000000002,0.48,14.169999999999996,,17.85,,,,0.2599999999999998,0.0
Austria,1996,6.82,0.0,0.0,0.0,9.55,2.01,0.0,44.64,3.48,0.0,5.53,0.0,2.96,70.05,0.0,2.4,8.3,3.290000000000001,2.6500000000000004,2.4800000000000004,0.1299999999999999,,0.9300000000000016,,0.9500000000000002,1.62,11.059999999999995,,15.44,,,,0.1,0.0
Austria,1997,6.82,0.0,0.0,0.0,9.55,2.01,0.0,44.64,3.48,0.0,5.53,0.0,2.96,70.05,0.0,2.4,8.3,3.1000000000000005,1.99,1.9400000000000004,0.1799999999999997,,0.0,,0.7599999999999998,1.13,11.64,,15.810000000000002,,,,0.1999999999999997,0.0
Austria,1998,6.82,0.0,0.0,0.0,9.55,2.01,0.0,44.64,3.48,0.0,5.53,0.0,2.96,70.05,0.0,2.4,8.3,3.2300000000000004,2.2600000000000007,1.54,0.2599999999999998,,0.0,,0.4399999999999999,1.02,3.230000000000004,,16.330000000000002,,,,0.0,0.0
