Entity,Year,Aviation and shipping,Aviation and shipping (per capita),Buildings,Buildings (per capita),Electricity and heat,Electricity and heat (per capita),Energy,Energy (per capita),Fugitive emissions,Fugitive emissions (per capita),Industry,Industry (per capita),Land-use change and forestry,Land-use change and forestry (per capita),Manufacturing and construction,Manufacturing and construction (per capita),Other fuel combustion,Other fuel combustion (per capita),Total excluding LUCF,Total excluding LUCF (per capita),Total including LUCF,Total including LUCF (per capita),Transport,Transport (per capita)
Cambodia,2003,0.04,0.0031113462943204,0.33,0.0256686069281436,0.61,0.0474480309883868,2.38,0.1851251045120666,0.0,0.0,0.0,0.0,3.57,0.2776876567680999,0.09,0.007000529162221,0.0,0.0,2.38,0.1851251045120666,5.95,0.4628127612801665,1.35,0.1050079374333151
Cambodia,2004,0.05,0.0038265867420249,0.24,0.0183676163617195,0.66,0.0505109449947288,2.38,0.1821455289203859,0.0,0.0,0.0,0.0,3.57,0.2732182933805789,0.1,0.0076531734840498,0.0,0.0,2.38,0.1821455289203859,5.95,0.4553638223009649,1.37,0.1048484767314826
Cambodia,2005,0.06,0.0045203341581687,0.26,0.0195881146853979,0.77,0.0580109550298323,2.64,0.1988947029594251,0.0,0.0,0.0,0.0,3.57,0.2689598824110408,0.13,0.0097940573426989,0.0,0.0,2.64,0.1988947029594251,6.21,0.4678545853704658,1.49,0.1122549649278573
Cambodia,2006,0.07,0.0051937625879183,0.28,0.0207750503516733,0.95,0.0704867779788918,2.95,0.2188799947765587,0.0,0.0,0.0,0.0,3.57,0.2648818919838355,0.14,0.0103875251758366,0.0,0.0,2.95,0.2188799947765587,6.52,0.4837618867603942,1.59,0.1179726073541452
Cambodia,2007,0.14,0.010233953289167,0.25,0.0182749165877982,1.21,0.0884505962849433,3.57,0.2609658088737585,0.0,0.0,0.03,0.0021929899905357,3.57,0.2609658088737585,0.15,0.0109649499526789,0.0,0.0,3.6,0.2631587988642943,7.18,0.5248556044015648,1.97,0.1440063427118499
Cambodia,2008,0.13,0.0093634071565961,0.13,0.0093634071565961,1.23,0.0885922369431788,3.65,0.2628956624736609,0.0,0.0,0.29,0.020887600580099,3.57,0.2571335657619094,0.15,0.010803931334534,0.11,0.0079228829786582,3.94,0.28378326305376,7.52,0.5416370909046384,2.04,0.1469334661496625
Cambodia,2009,0.1,0.0070954166801183,0.3,0.0212862500403551,1.04,0.0737923334732313,4.37,0.3100697089211738,0.0,0.0,0.36,0.0255435000484262,3.57,0.2533063754802266,0.17,0.0120622083562012,0.21,0.0149003750282486,4.73,0.3356132089696,8.3,0.5889195844498267,2.66,0.1887380836911492
Cambodia,2010,0.13,0.0090831566484689,0.3,0.0209611307272359,0.81,0.056595052963537,4.62,0.3228014131994336,0.0,0.0,0.3,0.0209611307272359,3.57,0.2494374556541077,0.2,0.0139740871514906,0.23,0.0160702002242142,4.92,0.3437625439266695,8.5,0.5938987039383519,3.09,0.2158996464905302
Cambodia,2011,0.16,0.0110030512148709,0.26,0.0178799582241653,0.84,0.0577660188780725,4.85,0.3335299899507757,0.0,0.0,0.34,0.0233814838316007,64.92,4.464488030433889,0.21,0.0144415047195181,0.26,0.0178799582241653,5.19,0.3569114737823766,70.11,4.8213995042162665,3.27,0.2248748592039251
Cambodia,2012,0.2,0.0135313840833305,0.28,0.0189439377166628,0.77,0.0520958287208227,5.05,0.3416674481040974,0.0,0.0,0.37,0.0250330605541615,64.92,4.392287273449111,0.23,0.0155610916958301,0.33,0.0223267837374954,5.42,0.366700508658259,70.35,4.759664351311535,3.45,0.2334163754374527
Cambodia,2013,0.23,0.0153064653844285,0.32,0.0212959518392049,0.67,0.0445883991633353,5.17,0.3440627219021544,0.0,0.0,0.4,0.0266199397990061,64.92,4.320416229378697,0.27,0.0179684593643291,0.39,0.0259544413040309,5.58,0.3713481601961357,70.5,4.691764389574833,3.51,0.2335899717362789
Cambodia,2014,0.26,0.017021827088876,0.35,0.0229139980042562,1.21,0.0792169645290001,6.1,0.399358250931323,0.0,0.0,0.53,0.0346983398350166,64.92,4.250219286960901,0.2,0.0130937131452892,0.5,0.0327342828632232,6.63,0.4340565907663397,71.55,4.684275877727241,3.84,0.2513992923895541
Cambodia,2015,0.28,0.0180395691506616,0.51,0.0328577866672765,2.5,0.1610675817023361,8.01,0.516060531774285,,,0.57,0.0367234086281326,64.92,4.182602961646265,0.23,0.0148182175166149,0.55,0.0354348679745139,8.58,0.5527839404024177,73.51,4.736031172375492,4.23,0.2725263482403528
Cambodia,2016,0.26,0.0164908802261026,0.48,0.0304447019558818,2.99,0.1896451226001805,9.29,0.5892318357711294,,,0.61,0.0386901420689331,29.01,1.8400016744586076,0.67,0.0424957298134183,0.15,0.009513969361213,9.9,0.6279219778400625,38.9,2.467289387674589,5.01,0.3177665766645165
Cambodia,2017,0.33,0.0206128731890419,0.56,0.0349794211692833,4.14,0.2585978636443447,10.76,0.6721045924669443,,,0.61,0.0381025837736836,29.01,1.8120589430730536,0.66,0.0412257463780839,0.13,0.0081202227714407,11.37,0.7102071762406279,40.38,2.5222661193136813,5.27,0.3291813385037914
Cambodia,2018,0.36,0.0221541256366618,0.61,0.0375389351065659,3.3,0.2030794850027338,10.55,0.6492389596299524,,,0.61,0.0375389351065659,29.01,1.78525329088767,0.72,0.0443082512733237,0.15,0.0092308856819424,11.16,0.6867778947365182,40.16,2.4714157932453915,5.77,0.3550814025653862
Cameroon,1990,0.2,0.0169778047460774,0.69,0.058573426373967,0.04,0.0033955609492154,2.64,0.2241070226482217,0.0,0.0,0.26,0.0220711461699006,52.85,4.486384904150954,0.17,0.0144311340341657,0.0,0.0,2.9,0.2461781688181223,55.76,4.73341196320638,1.76,0.1494046817654811
Cameroon,1991,0.22,0.01812502842334,0.68,0.0560228151266873,0.04,0.0032954597133345,2.43,0.2001991775850739,0.0,0.0,0.21,0.0173011634950063,52.85,4.354126146243275,0.15,0.0123579739250045,0.0,0.0,2.65,0.2183242060084139,55.5,4.572450352251688,1.57,0.1293467937483811
Cameroon,1992,0.21,0.0168006733709887,0.54,0.0432017315253995,0.03,0.0024000961958555,2.27,0.1816072788197351,0.0,0.0,0.25,0.0200008016321294,52.85,4.228169465032159,0.14,0.0112004489139924,0.0,0.0,2.53,0.2024081125171496,55.38,4.430577577549308,1.57,0.1256050342497727
Cameroon,1993,0.17,0.0132150806458069,0.55,0.0427546726776108,0.03,0.0023320730551424,6.41,0.4982862761154286,3.99,0.3101657163339407,0.25,0.0194339421261867,52.85,4.108335365475882,0.15,0.011660365275712,0.0,0.0,6.66,0.5177202182416154,59.52,4.626832941402545,1.69,0.1313734487730225
Cameroon,1994,0.26,0.0196508527185216,0.62,0.0468597257133977,0.03,0.0022674060829063,7.09,0.5358636375935323,4.54,0.3431341205464933,0.2,0.0151160405527089,52.85,3.994413716053341,0.14,0.0105812283868962,0.0,0.0,7.29,0.5509796781462414,60.14,4.545393394199582,1.76,0.1330211568638387
Cameroon,1995,0.26,0.0191176695501994,0.57,0.0419118140138988,0.03,0.0022058849480999,6.89,0.5066182430802859,4.43,0.325735677336091,0.22,0.0161764896193995,52.86,3.886769278552092,0.16,0.0117647197231996,0.0,0.0,7.11,0.5227947326996856,59.97,4.409564011251778,1.71,0.1257354420416965
Cameroon,1996,0.32,0.0229048962937873,0.53,0.0379362344865853,0.03,0.0021473340275425,6.22,0.4452139217104918,3.77,0.2698483094611823,0.12,0.0085893361101702,52.86,3.78360255653,0.15,0.0107366701377128,0.0,0.0,6.34,0.4538032578206621,59.2,4.237405814350662,1.73,0.1238295955882879
Cameroon,1997,0.33,0.0230054228661633,0.56,0.039039505469853,0.03,0.0020914020787421,6.34,0.4419829726408357,3.77,0.2628195278952603,0.25,0.0174283506561843,52.86,3.685050462743624,0.16,0.0111541444199579,0.0,0.0,6.59,0.4594113232970201,59.45,4.144461786040644,1.82,0.1268783927770222
Cameroon,1998,0.19,0.0129043019682728,0.61,0.0414296010560337,0.05,0.0033958689390191,6.46,0.4387462669212753,3.77,0.2560485180020446,0.3,0.0203752136341149,52.87,3.5907918161188586,0.15,0.0101876068170574,0.0,0.0,6.76,0.4591214805553902,59.63,4.049913296674249,1.88,0.1276846721071203
Cameroon,1999,0.21,0.0138956915283527,0.55,0.0363934778123523,0.04,0.0026467983863528,6.18,0.4089303506915223,3.77,0.2494607479137604,0.35,0.0231594858805878,52.9,3.5003908659517045,0.17,0.0112488931419998,0.0,0.0,6.52,0.4314281369755219,59.42,3.931819002927227,1.64,0.1085187338404687
Cameroon,2000,0.24,0.0154699539975134,0.7,0.0451206991594142,0.04,0.0025783256662522,6.34,0.4086646181009806,3.56,0.2294709842964497,0.36,0.0232049309962701,52.95,3.4130586007014077,0.19,0.0122470469146981,0.0,0.0,6.7,0.4318695490972508,59.65,3.8449281497986583,1.86,0.1198921434807293
Cameroon,2001,0.26,0.016322523010049,0.6,0.0376673607924208,0.06,0.003766736079242,5.93,0.3722790824984258,3.23,0.2027759589325321,0.39,0.0244837845150735,41.32,2.594025579904714,0.19,0.0119279975842665,0.0,0.0,6.33,0.3973906563600397,47.65,2.9914162362647536,1.86,0.1167688184565045
Cameroon,2002,0.28,0.0171174203069459,0.53,0.0324008312952904,0.09,0.005502027955804,5.85,0.3576318171272628,2.95,0.1803442496624659,0.37,0.0226194482627499,41.32,2.5260421681535896,0.21,0.0128380652302094,0.0,0.0,6.22,0.3802512653900128,47.55,2.9069047699831363,2.07,0.126546642983493
Cameroon,2003,0.29,0.0172610119155146,0.57,0.0339268165235976,0.12,0.0071424876891784,5.72,0.3404585798508398,2.74,0.1630868022362415,0.38,0.0226178776823984,41.32,2.459396594307116,0.2,0.0119041461486307,0.0,0.0,6.1,0.3630764575332382,47.42,2.8224730518403542,2.1,0.124993534560623
Cameroon,2004,0.25,0.0144849258852694,0.54,0.0312874399121819,0.12,0.0069527644249293,6.13,0.3551703827068062,3.12,0.1807718750481624,0.41,0.0237552784518418,41.34,2.3952273443881515,0.2,0.0115879407082155,0.0,0.0,6.54,0.378925661158648,47.88,2.7741530055467996,2.17,0.1257291566841385
Cameroon,2005,0.24,0.0135337776021394,0.48,0.0270675552042788,0.16,0.0090225184014262,6.22,0.3507504028554466,3.28,0.1849616272292387,0.4,0.0225562960035657,41.34,2.331193191968515,0.18,0.0101503332016045,0.0,0.0,6.61,0.3727427914589232,47.95,2.7039359834274386,2.11,0.118984461418809
Cameroon,2006,0.27,0.014815890338706,0.41,0.0224982038476647,0.6,0.0329242007526801,6.55,0.359422524883425,3.45,0.1893141543279108,0.39,0.0214007304892421,41.34,2.2684774318596626,0.23,0.0126209436218607,0.0,0.0,6.95,0.3813719920518784,48.29,2.649849423911541,1.87,0.1026137590125198
Cameroon,2007,0.36,0.0192202114618342,0.38,0.0202880009874917,1.33,0.0710080034562211,7.67,0.4094972830896362,3.56,0.190066535567028,0.44,0.0234913695644641,41.35,2.2076548442968003,0.29,0.0154829481220331,0.0,0.0,8.12,0.433522547416929,49.47,2.641177391713729,2.13,0.1137195844825195
Cameroon,2008,0.36,0.0186987012817024,0.36,0.0186987012817024,1.41,0.0732365800200013,7.83,0.4066967528770289,3.56,0.1849093793412801,0.38,0.0197375180195748,41.36,2.1482730139200403,0.31,0.0161016594370215,0.0,0.0,8.21,0.4264342708966038,49.57,2.574707284816644,2.19,0.1137504327970234
Cameroon,2009,0.37,0.0186963849579599,0.36,0.0181910772563934,1.55,0.078322693742805,8.36,0.4224372385095807,3.56,0.1798895417576684,0.42,0.0212229234657923,41.39,2.091468576783678,0.38,0.0192016926595263,0.0,0.0,8.79,0.4441654696769396,50.18,2.535634046460618,2.51,0.1268322330931875
Cameroon,2010,0.35,0.0172064273773727,0.37,0.0181896517989368,1.65,0.0811160147790429,8.61,0.4232781134833694,3.56,0.1750139470384198,0.39,0.019172876220501,41.42,2.0362577770593684,0.36,0.0176980395881548,0.0,0.0,8.99,0.4419593774930884,50.41,2.478217154552457,2.68,0.131752072489597
Cameroon,2011,0.35,0.0167412913715575,0.41,0.0196112270352531,1.3,0.0621819393800709,7.53,0.3601769257937955,2.68,0.1281904596450693,0.44,0.0210461948671009,33.68,1.610990552554453,0.37,0.0176979365927894,0.0,0.0,7.97,0.3812231206608964,41.65,1.9922136732153497,2.78,0.1329736857512286
Cameroon,2012,0.31,0.0144284918590958,0.43,0.0200137145142296,1.22,0.0567830969938609,6.58,0.3062563755898402,1.64,0.0763313762868294,0.49,0.0228063258417966,33.7,1.5685166956500938,0.39,0.018151973629185,0.0,0.0,7.06,0.3285972662103756,40.77,1.8975793970817303,2.9,0.134976214165735
Cameroon,2013,0.27,0.0122297563560761,0.45,0.0203829272601269,1.45,0.06567832117152,6.83,0.3093675404148152,1.48,0.0670371829888618,0.54,0.0244595127121523,33.71,1.5269077287530632,0.41,0.0185711115036711,0.0,0.0,7.37,0.3338270531269675,41.08,1.8607347818800304,3.04,0.1376979974906352
Cameroon,2014,0.32,0.0141081947757971,0.5,0.0220440543371831,1.83,0.0806812388740902,7.25,0.3196387878891553,1.26,0.0555510169297014,0.5,0.0220440543371831,33.71,1.486210143412886,0.43,0.0189578867299774,0.0,0.0,7.75,0.3416828422263384,41.46,1.8278929856392243,3.23,0.1424045910182029
Cameroon,2015,0.31,0.0133056484280277,0.47,0.0201730798747517,2.02,0.0867013220148906,7.39,0.3171894899455653,1.44,0.0618068830205161,0.62,0.0266112968560555,33.71,1.4468819629316654,0.22,0.0094427182392455,0.09,0.0038629301887822,8.01,0.3438007868016208,41.72,1.790682749733286,3.14,0.1347733421419587
Cameroon,2016,0.07,0.0029256204060184,0.47,0.0196434512975523,2.13,0.0890224494974181,7.54,0.3151311123054143,1.44,0.0601841912095221,1.01,0.0422125230011231,33.78,1.4118208187900396,0.23,0.009612752762632,0.09,0.0037615119505951,8.55,0.3573436353065375,42.33,1.769164454096577,3.18,0.1329067555876946
Cameroon,2017,0.05,0.0020353275880106,0.45,0.0183179482920955,2.26,0.0919968069780799,7.31,0.2975648933671523,1.35,0.0549538448762866,1.01,0.0411136172778144,33.78,1.375067318459973,0.23,0.0093625069048488,0.08,0.0032565241408169,8.32,0.3386785106449668,42.1,1.7137458291049403,2.94,0.1196772621750243
Cameroon,2018,0.05,0.0019828474967006,0.44,0.0174490579709656,2.64,0.1046943478257938,7.61,0.3017893889978375,1.35,0.0535368824109173,1.01,0.0400535194333529,33.76,1.3388186297722726,0.24,0.009517667984163,0.08,0.003172555994721,8.62,0.3418429084311904,42.38,1.680661538203463,2.87,0.1138154463106168
Canada,1990,5.63,0.2044200999349232,62.82,2.2809361772490013,138.04,5.012104901423944,413.36,15.008719806234437,4.1,0.1488672130964805,5.76,0.2091402798623726,64.88,2.3557328745608914,76.39,2.773650343521987,7.34,0.2665086205190651,419.12,15.21786008609681,483.99,17.57322986989405,124.67,4.526652550423957
Canada,1991,5.48,0.1964945585887789,62.32,2.2345877538782304,138.72,4.974037439313032,408.21,14.637051781300263,4.49,0.1609964540262075,4.72,0.1692434884195322,64.88,2.3263808323430615,74.35,2.665943509320386,7.39,0.2649808007246489,412.93,14.806295269719795,477.81,17.13267610206286,120.95,4.336864390750513
Canada,1992,5.76,0.2040786680749039,64.22,2.2753354277379048,145.72,5.162906859700521,421.25,14.92502411919328,4.7,0.1665225242972306,4.76,0.1686483437563442,64.88,2.2987194417881542,73.4,2.600585804982283,7.99,0.2830882913052921,426.0,15.093318159706438,490.88,17.392037601494593,125.21,4.436230907926862
Canada,1993,5.22,0.1828501675285845,67.36,2.3595377940087077,137.4,4.812952685522513,417.84,14.636420306540948,4.27,0.1495728381890911,4.84,0.1695392357927871,64.88,2.2726664500487668,73.29,2.567258386622598,8.34,0.2921399228330258,422.68,14.805959542333737,487.56,17.078625992382506,127.18,4.454958679365015
Canada,1994,5.54,0.1919563099122842,68.57,2.37589244958219,141.97,4.919140310152888,433.11,15.006894835037803,4.27,0.1479518850767967,5.71,0.1978466659926251,64.88,2.2480370734853796,76.45,2.6489277784826957,8.43,0.2920923632780787,438.82,15.204741501030432,503.69,17.452432082981673,133.42,4.622890048465156
Canada,1995,5.81,0.1992171691048253,67.64,2.3192855969449893,147.31,5.051063886545925,443.03,15.190909195957104,4.49,0.1539561255216292,6.46,0.2215048042026113,65.12,2.232878150104342,77.57,2.659772083900396,8.93,0.306197817574198,449.5,15.412756886853533,514.62,17.645635036957874,137.09,4.700633685469968
Canada,1996,6.06,0.2057178705009399,73.13,2.482532651771244,148.59,5.044161448471068,457.03,15.514725801162475,4.27,0.1449530209635336,6.12,0.2077546810999592,65.16,2.2119763105348595,81.12,2.7537679298739692,9.49,0.3221555430782047,463.16,15.722819950695603,528.32,17.934796261230467,140.44,4.767494675437625
Canada,1997,5.94,0.1997150328732961,70.43,2.368001643984217,161.23,5.420884638074333,471.94,15.867594716199225,4.49,0.1509630467341918,6.59,0.2215693714873773,65.19,2.191822052695316,81.06,2.725404135472961,9.89,0.3325221675280974,478.53,16.089164087686598,543.72,18.280986140381916,144.85,4.870155304999486
Canada,1998,6.66,0.2218367429463077,63.29,2.1081152343951675,175.57,5.848029573435922,480.0,15.988233725860017,5.8,0.1931911575208085,6.76,0.2251676249725285,65.34,2.1763983159326945,78.35,2.6097460675440254,9.52,0.3170999688962236,486.76,16.213401350832545,552.1,18.38979966676524,147.47,4.912051724067868
Canada,1999,6.44,0.2125236420176532,66.48,2.193877596480371,177.2,5.847700212038533,488.09,16.107246029875213,4.38,0.1445424770244287,7.05,0.232653986991375,65.49,2.161207036604986,79.08,2.6096847221670836,9.8,0.3234055422007767,495.14,16.33990001686659,560.63,18.501107053471575,151.16,4.988365485619327
Canada,2000,6.49,0.2121720801223235,71.89,2.350238958396586,189.03,6.179797889911067,507.83,16.602056617645545,4.38,0.1431916349669918,7.17,0.2344027449117195,65.65,2.1462399167997757,82.6,2.7003719288295724,9.97,0.3259407763974679,515.0,16.836459362557264,580.65,18.982699279357035,149.97,4.902842350684879
Canada,2001,6.89,0.2231212414271572,68.67,2.2237642451092734,194.24,6.290140774283169,499.99,16.191348258514424,3.83,0.1240282082243849,6.95,0.225064242078192,301.4,9.760339937031231,76.62,2.4812118313713776,8.84,0.2862687625857867,506.94,16.416412500592617,808.34,26.17675243762385,147.79,4.785934436940432
Canada,2002,5.56,0.1783293872076247,75.42,2.4189932343883207,193.63,6.210417130397912,518.33,16.62472504880003,3.88,0.1244456874758244,7.15,0.2293264601680786,301.43,9.667954529855098,77.89,2.4982151024463843,7.87,0.2524194743388502,525.47,16.85373077266018,826.9,26.52168530251528,159.65,5.120555156060665
Canada,2003,3.75,0.1190928138252846,79.41,2.5219094255642283,203.26,6.455148090167296,538.15,17.090612736020518,3.88,0.1232213647045612,7.21,0.228975783381414,301.43,9.572839165694816,81.25,2.5803442995478347,8.08,0.25660531618888,545.36,17.319588519401936,846.79,26.89242768509675,162.28,5.153701820684586
Canada,2004,4.67,0.1467838464848412,76.43,2.4022889479307095,191.95,6.033224696523611,529.74,16.65038005072372,3.56,0.1118951806179945,7.52,0.2363628534402581,301.46,9.47525874974737,83.35,2.619793063064564,8.06,0.2533357179160214,537.25,16.886428591858873,838.71,26.36168734160624,166.39,5.229842444670818
Canada,2005,5.37,0.1669552214592613,74.58,2.3187188857414736,211.83,6.5858704956639365,542.38,16.862788270963538,3.45,0.1072617344570673,7.6,0.2362867193836846,301.4,9.370633845031913,69.18,2.1508309535478034,12.72,0.3954693513895354,549.97,17.098764086769084,851.37,26.469397931801,170.62,5.30463685016372
Canada,2006,4.77,0.1466023566897421,69.83,2.146172446047106,210.67,6.474783749230183,533.33,16.391495784767336,3.77,0.1158681100042616,7.74,0.2378830693456193,301.35,9.26176523866956,66.68,2.049359568987842,12.97,0.3986231795106825,541.07,16.629378854112954,842.42,25.891144092782508,169.41,5.206688730987257
Canada,2007,4.31,0.1308805329479594,74.66,2.267178791158853,228.47,6.937882914761092,563.57,17.113768434682495,3.45,0.1047651597843295,7.75,0.2353420256024793,301.28,9.14888328690516,67.47,2.0488421248257143,13.77,0.4181496377478891,571.31,17.34880679315516,872.59,26.497690080060323,175.76,5.337253473534423
Canada,2008,4.29,0.1286833818280707,74.0,2.2197133462184695,212.94,6.387375134375146,543.22,16.294495728821584,3.34,0.1001870618428336,6.98,0.2093729615757421,301.25,9.036333047950189,64.96,1.9485483644642128,13.97,0.4190458844144867,550.2,16.503868690397322,851.45,25.54020173834751,174.01,5.2196259375064304
Canada,2009,4.41,0.1306817947784355,71.93,2.131506008710401,201.83,5.980840507966359,515.4,15.272879144853892,2.9,0.0859358741173385,5.39,0.1597221936180878,301.24,8.926663006588646,57.56,1.705678935928968,11.7,0.3467068024734003,520.8,15.432897669072387,822.04,24.359560675661033,169.48,5.022211015657427
Canada,2010,5.61,0.1642869655775758,67.74,1.9837431458511563,207.81,6.085646045753305,528.99,15.491294460050243,2.79,0.0817042128273505,6.04,0.1768793711387804,301.25,8.822005058867154,61.91,1.8130135541724992,14.05,0.4114495305463352,535.03,15.668173831189025,836.28,24.490178890056175,174.68,5.115445124258637
Canada,2011,4.76,0.1378146009126569,72.9,2.1106479845656914,209.0,6.051103275366659,541.66,15.682490909737345,3.01,0.0871474682241801,6.06,0.1754530423383825,135.16,3.9132398023854433,66.04,1.9120328244268625,15.65,0.4531089294712355,547.72,15.857943952075724,682.88,19.77118375446117,175.06,5.068450427682715
Canada,2012,4.34,0.124276849762833,67.61,1.936027145729296,210.44,6.025995452555438,540.57,15.47934024799417,3.34,0.0956416309234706,6.56,0.1878470355862177,135.17,3.870622530516624,67.07,1.92056412755604,15.33,0.4389779048074266,547.14,15.66747363576878,682.31,19.538096166285403,176.78,5.062133986422496
Canada,2013,3.88,0.1099258043317849,70.48,1.9967965694083003,213.48,6.048185749677695,550.37,15.592748693320743,3.39,0.0960434218259667,5.98,0.1694217293567201,135.18,3.829837688033684,65.15,1.8457902454164412,16.06,0.4550021694764089,556.35,15.762170422677467,691.53,19.59200811071115,181.81,5.150930537515935
Canada,2014,3.63,0.1017823462754306,74.32,2.08387437333058,216.06,6.058152544426873,555.89,15.586718587065882,3.67,0.1029039148294299,5.95,0.1668333224073863,135.19,3.7906213203789174,64.4,1.80572537193877,17.01,0.4769470275881751,561.83,15.753271517334769,697.02,19.543892837713685,180.43,5.059115354952053
Canada,2015,3.28,0.0910436679850603,70.73,1.9632678770071104,216.26,6.002775499527184,552.54,15.336972045263805,3.25,0.0902109515095872,6.26,0.1737601712153896,135.19,3.75249801064034,64.97,1.803386313716273,17.32,0.4807549785064774,558.8,15.51073221647919,693.99,19.263230227119532,180.01,4.996576424997171
Canada,2016,2.94,0.0808070991070485,66.47,1.8269550604236455,212.67,5.845321689488442,544.28,14.959757789790611,2.35,0.0645907084699197,6.19,0.1701346746505546,35.11,0.9650126699484612,64.5,1.7728088069403514,17.47,0.4801700753061695,550.48,15.130167318519762,585.58,16.094905134389627,180.83,4.970186303240679
Canada,2017,3.11,0.0846671102932855,69.95,1.9043293778184311,211.98,5.770975575553267,555.51,15.123288244058852,2.44,0.0664269289760825,6.75,0.1837630207330151,35.13,0.9563844323482702,67.91,1.848792109330231,17.98,0.489490238930313,562.26,15.307051264791868,597.4,16.263707938652335,185.25,5.043274013450528
Canada,2018,4.12,0.111127420588534,75.68,2.0412920364418103,209.54,5.651854298573162,567.65,15.31103890705858,2.42,0.0652738732583136,6.75,0.1820655555758749,35.27,0.951326243727572,69.17,1.8656999228419664,18.74,0.5054679276284292,574.4,15.493104462634458,609.67,16.444430706362027,192.11,5.181720575063903
Cape Verde,1990,0.06,0.177539480341941,0.02,0.059179826780647,0.03,0.0887697401709705,0.1,0.2958991339032351,0.0,0.0,0.0,0.0,-0.51,-1.5090855829064989,0.0,0.0,0.0,0.0,0.1,0.2958991339032351,-0.41,-1.2131864490032638,0.04,0.118359653561294
Cape Verde,1991,0.06,0.1732957089094212,0.02,0.0577652363031404,0.04,0.1155304726062808,0.1,0.288826181515702,0.0,0.0,0.0,0.0,-0.51,-1.4730135257300805,0.0,0.0,0.0,0.0,0.1,0.288826181515702,-0.41,-1.1841873442143782,0.04,0.1155304726062808
Cape Verde,1992,0.07,0.196760202719226,0.02,0.0562172007769217,0.05,0.1405430019423043,0.11,0.3091946042730694,0.0,0.0,0.0,0.0,-0.51,-1.4335386198115037,0.0,0.0,0.0,0.0,0.11,0.3091946042730694,-0.4,-1.1243440155384343,0.04,0.1124344015538434
Cape Verde,1993,0.07,0.1912270493393105,0.02,0.0546362998112315,0.05,0.1365907495280789,0.11,0.3004996489617736,0.0,0.0,0.0,0.0,-0.51,-1.3932256451864056,0.0,0.0,0.0,0.0,0.11,0.3004996489617736,-0.4,-1.0927259962246316,0.03,0.0819544497168473
Cape Verde,1994,0.07,0.1859679231899343,0.02,0.0531336923399812,0.05,0.1328342308499531,0.11,0.2922353078698969,0.0,0.0,0.0,0.0,-0.51,-1.3549091546695218,0.0,0.0,0.0,0.0,0.11,0.2922353078698969,-0.4,-1.0626738467996248,0.03,0.0797005385099718
Cape Verde,1995,0.07,0.1812119454914468,0.02,0.0517748415689848,0.06,0.1553245247069543,0.12,0.3106490494139087,0.0,0.0,0.0,0.0,-0.51,-1.3202584600091123,0.01,0.0258874207844924,0.0,0.0,0.12,0.3106490494139087,-0.39,-1.0096094105952036,0.04,0.1035496831379696
Cape Verde,1996,0.08,0.2022587243036611,0.02,0.0505646810759152,0.06,0.1516940432277458,0.14,0.353952767531407,0.0,0.0,0.0,0.0,-0.51,-1.2893993674358395,0.02,0.0505646810759152,0.0,0.0,0.14,0.353952767531407,-0.37,-0.9354465999044328,0.04,0.1011293621518305
Cape Verde,1997,0.09,0.2226356098236726,0.02,0.0494745799608161,0.06,0.1484237398824484,0.15,0.371059349706121,0.0,0.0,0.0,0.0,-0.51,-1.261601789000811,0.02,0.0494745799608161,0.0,0.0,0.15,0.371059349706121,-0.37,-0.9152797292750984,0.04,0.0989491599216322
Cape Verde,1998,0.09,0.2181749423654527,0.02,0.0484833205256561,0.07,0.1696916218397965,0.16,0.3878665642052493,0.0,0.0,0.0,0.0,-0.51,-1.236324673404232,0.02,0.0484833205256561,0.0,0.0,0.16,0.3878665642052493,-0.35,-0.8484581091989828,0.05,0.1212083013141404
Cape Verde,1999,0.1,0.2378370150503263,0.03,0.0713511045150979,0.08,0.190269612040261,0.19,0.45189032859562,0.0,0.0,0.0,0.0,-0.51,-1.212968776756664,0.03,0.0713511045150979,0.0,0.0,0.19,0.45189032859562,-0.32,-0.7610784481610442,0.06,0.1427022090301958
Cape Verde,2000,0.1,0.2335477301496107,0.03,0.0700643190448832,0.09,0.2101929571346496,0.22,0.5138050063291435,0.0,0.0,0.0,0.0,-0.51,-1.1910934237630146,0.03,0.0700643190448832,0.0,0.0,0.22,0.5138050063291435,-0.29,-0.6772884174338709,0.07,0.1634834111047275
Cape Verde,2001,0.12,0.2754182340641862,0.03,0.0688545585160465,0.11,0.2524667145588373,0.24,0.5508364681283724,0.0,0.0,0.0,0.0,-0.06,-0.1377091170320931,0.03,0.0688545585160465,0.0,0.0,0.25,0.5737879876337213,0.18,0.4131273510962793,0.07,0.1606606365374419
Cape Verde,2002,0.11,0.2483322233635471,0.03,0.0677269700082401,0.14,0.3160591933717872,0.28,0.6321183867435745,0.0,0.0,0.0,0.0,-0.06,-0.1354539400164802,0.03,0.0677269700082401,0.0,0.0,0.28,0.6321183867435745,0.22,0.4966644467270942,0.08,0.180605253355307
Cape Verde,2003,0.08,0.1778074123465022,0.03,0.0666777796299383,0.15,0.3333888981496916,0.31,0.689003722842696,0.0,0.0,0.0,0.0,-0.06,-0.1333555592598766,0.04,0.0889037061732511,0.0,0.0,0.31,0.689003722842696,0.24,0.5334222370395066,0.09,0.2000333388898149
